"identifier","log2FoldChange","logCPM","LR","pvalue","padj","gene","chrom","strand","Symbol"
"ENSG00000117724",3.63186154796976,5.23057402076511,332.78267788685,2.38080588919252e-74,4.20783632855886e-70,"CENPF","chr1","+","CENPF"
"ENSG00000117984",2.07188994901499,10.1977776949124,106.243003390408,6.52257509368689e-25,9.34228430668773e-21,"CTSD","chr11","-","CTSD"
"ENSG00000118193",2.79381857398246,1.66395149637435,154.075588495767,2.22951207661718e-35,3.55138978684351e-31,"KIF14","chr1","-","KIF14"
"ENSG00000118194",-2.11316915919208,0.608390965552431,55.2554703056782,1.05839343936495e-13,1.17502839638297e-09,"TNNT2","chr1","-","TNNT2"
"ENSG00000118298",2.42382284833001,0.53092655801854,82.0861728625708,1.30280853540735e-19,1.70498553028759e-15,"CA14","chr1","+","CA14"
"ENSG00000118432",-2.13988422445883,3.04501275430728,50.5263378276533,1.17576262861394e-12,1.25653752119972e-08,"CNR1","chr6","-","CNR1"
"ENSG00000118495",-3.14104397441473,4.73582467192922,494.310851010631,1.64372187175455e-109,2.93338605233317e-105,"PLAGL1","chr6","-","PLAGL1"
"ENSG00000118513",2.01110152299924,6.6251362187656,156.985777929222,5.1553438174267e-36,8.25215884855493e-32,"MYB","chr6","+","MYB"
"ENSG00000118785",2.04092813993703,7.07409239179783,49.1952469178344,2.3171147659236e-12,2.44664148133873e-08,"SPP1","chr4","+","SPP1"
"ENSG00000118849",-2.7188786384075,5.02246591423962,111.889697772891,3.77752653938829e-26,5.50838919973601e-22,"RARRES1","chr3","-","RARRES1"
"ENSG00000119121",-2.48754633824232,0.441510010468055,148.42154005208,3.8369426644729e-34,6.0592998557356e-30,"TRPM6","chr9","-","TRPM6"
"ENSG00000119147",-2.47196971641626,3.30842570403822,85.4626341914977,2.36121610895185e-20,3.13309765496821e-16,"C2orf40","chr2","+","C2ORF40"
"ENSG00000119771",-3.02401627939757,3.63653865858276,295.721232683254,2.81833528852892e-66,4.9458965978394e-62,"KLHL29","chr2","+","KLHL29"
"ENSG00000119888",2.1645576204899,7.13478769833477,272.132206355242,3.89234038936528e-61,6.7909662773256e-57,"EPCAM","chr2","+","EPCAM"
"ENSG00000119927",-2.24149773180695,6.04483770901376,75.3113322508556,4.02045478123861e-18,5.08064870705124e-14,"GPAM","chr10","-","GPAM"
"ENSG00000120049",-2.52025444120096,3.67713023984819,69.1162476265062,9.28274704502767e-17,1.13444451637283e-12,"KCNIP2","chr10","-","KCNIP2"
"ENSG00000120075",2.51901529645581,2.8544890197497,41.4674228430359,1.19851615465418e-10,1.17466568317657e-06,"HOXB5","chr17","-","HOXB5"
"ENSG00000121211",2.56020992130547,0.148201480876461,191.791516930026,1.29208474869197e-43,2.15519736081821e-39,"MND1","chr4","+","MND1"
"ENSG00000121270",2.82699000623995,5.41395771885825,55.8306646165801,7.89898047559379e-14,8.81447231271511e-10,"ABCC11","chr16","-","ABCC11"
"ENSG00000121753",2.3336305833614,5.16026835022821,113.814579761671,1.43081578999674e-26,2.09886368234621e-22,"ADGRB2","chr1","-","ADGRB2"
"ENSG00000122025",3.12091828507773,3.09426703791131,76.8852609210971,1.81184272864313e-18,2.30973711047426e-14,"FLT3","chr13","-","FLT3"
"ENSG00000122121",-2.70027331173261,1.1780778172362,103.379481479072,2.76725888395805e-24,3.92757053400166e-20,"XPNPEP2","chrX","+","XPNPEP2"
"ENSG00000122136",2.82524302708766,0.258360869787878,44.8091290357983,2.17207646609400e-11,2.19987904486001e-07,"OBP2A","chr9","+","OBP2A"
"ENSG00000122367",-2.67278328459676,1.76758278414201,235.200386011212,4.37803161414301e-53,7.52671195103466e-49,"LDB3","chr10","+","LDB3"
"ENSG00000122420",-2.91379314439159,2.28851919395097,154.113641053498,2.18722707211035e-35,3.48512761670063e-31,"PTGFR","chr1","+","PTGFR"
"ENSG00000122584",6.02595622145456,2.26366612976005,65.1030045279448,7.10836109656677e-16,8.45681719658548e-12,"NXPH1","chr7","+","NXPH1"
"ENSG00000122591",-2.20290572318418,4.78828870820079,255.467781801471,1.66903079249523e-57,2.89493390958297e-53,"FAM126A","chr7","-","FAM126A"
"ENSG00000122641",4.11340292562126,5.97441041356013,323.044528571198,3.14591259199692e-72,5.55190654235617e-68,"INHBA","chr7","-","INHBA"
"ENSG00000122733",-2.55274304238743,-0.317604397661008,186.890239791319,1.51758602796066e-42,2.51721994457834e-38,"PHF24","chr9","+","PHF24"
"ENSG00000122756",-2.85940646044053,3.2854279263599,85.2320340386613,2.65328333390635e-20,3.51692705909287e-16,"CNTFR","chr9","-","CNTFR"
"ENSG00000122952",2.18420857410516,4.06022537394898,228.76408471258,1.10886376134279e-51,1.89959450955633e-47,"ZWINT","chr10","-","ZWINT"
"ENSG00000123243",-2.11635853547657,5.59196412044356,102.920063882763,3.4894766925089e-24,4.94563531629287e-20,"ITIH5","chr10","-","ITIH5"
"ENSG00000123364",4.00033588060208,3.17841442928985,130.044712550787,4.0065031946096e-30,6.11833102848833e-26,"HOXC13","chr12","+","HOXC13"
"ENSG00000123388",3.82138553487742,2.63641718590513,83.0487523731823,8.00544476890818e-20,1.05255587821605e-15,"HOXC11","chr12","+","HOXC11"
"ENSG00000123407",5.93234249400114,1.73750893530765,70.7811969853673,3.99122954236583e-17,4.92637462414215e-13,"HOXC12","chr12","+","HOXC12"
"ENSG00000123485",2.69039308893343,2.03831029375826,168.835685717713,1.3288297431787e-38,2.16360058784356e-34,"HJURP","chr2","-","HJURP"
"ENSG00000123500",8.91567348644064,7.0809330204982,571.913075522715,2.1536372500623e-126,3.84811903841131e-122,"COL10A1","chr6","-","COL10A1"
"ENSG00000123560",-2.16555592825319,1.68317519353871,78.7396160496432,7.08602208662026e-19,9.1211276298976e-15,"PLP1","chrX","+","PLP1"
"ENSG00000123612",-2.44465610438033,2.56003735766299,60.7897099032795,6.35090244017771e-15,7.35307484523776e-11,"ACVR1C","chr2","-","ACVR1C"
"ENSG00000123689",-2.3315903351348,5.10533741711823,40.1895397467113,2.30479037806517e-10,2.22297031964386e-06,"G0S2","chr1","+","G0S2"
"ENSG00000123838",-3.85033052342363,1.04618043783466,104.526485872358,1.5510613533392e-24,2.21010732237302e-20,"C4BPA","chr1","+","C4BPA"
"ENSG00000123975",2.96388641015932,3.89478125385667,401.681215498531,2.37113929965172e-89,4.21920526980028e-85,"CKS2","chr9","+","CKS2"
"ENSG00000124102",-2.2914759893439,0.631343307406089,29.8225669750562,4.73448821341181e-08,0.000398691252451409,"PI3","chr20","+","PI3"
"ENSG00000124171",3.06741530543008,5.20735648502307,195.979893508016,1.57453642398217e-44,2.63640378831575e-40,"PARD6B","chr20","+","PARD6B"
"ENSG00000124205",-2.67311993342924,2.2963870528215,45.2139012434059,1.76646748160985e-11,1.79632078204905e-07,"EDN3","chr20","+","EDN3"
"ENSG00000124224",-2.36795763921954,2.75998777179093,357.088653074784,1.21207204918172e-79,2.14900374319919e-75,"PPP4R1L","chr20","-","PPP4R1L"
"ENSG00000124243",2.42465121301598,4.60147102538352,276.285333889273,4.84289715586262e-62,8.46296277986993e-58,"BCAS4","chr20","+","BCAS4"
"ENSG00000124249",3.01840928119843,4.32179788981561,148.724163067564,3.29484523422381e-34,5.20486701650335e-30,"KCNK15","chr20","+","KCNK15"
"ENSG00000124253",-3.05252714221023,3.84006648159518,44.2567046358903,2.88016250738744e-11,2.89830753118398e-07,"PCK1","chr20","+","PCK1"
"ENSG00000124302",3.50655916521279,3.6250422584701,75.4704011543053,3.70925817922796e-18,4.6925825225413e-14,"CHST8","chr19","+","CHST8"
"ENSG00000124440",-5.39155049712103,3.58466012522112,327.623930691252,3.16449206924861e-73,5.58754364667228e-69,"HIF3A","chr19","+","HIF3A"
"ENSG00000124479",3.73392747178263,3.42265581406099,68.7508149811576,1.11724688326885e-16,1.36237084945804e-12,"NDP","chrX","-","NDP"
"ENSG00000124493",5.86654706205938,2.94412646060535,174.968317311914,6.08310577073219e-40,9.96960204765299e-36,"GRM4","chr6","-","GRM4"
"ENSG00000124507",2.18757771902292,1.72255538012631,132.034391213958,1.47049510580319e-30,2.25676883887615e-26,"PACSIN1","chr6","+","PACSIN1"
"ENSG00000124664",2.46351607337472,7.46773743973898,267.019137697241,5.06510361535501e-60,8.81682586324847e-56,"SPDEF","chr6","-","SPDEF"
"ENSG00000124935",4.15156054358187,9.08418414542433,47.016539338722,7.03901826710014e-12,7.28327220096852e-08,"SCGB1D2","chr11","+","SCGB1D2"
"ENSG00000124939",4.72694997629847,5.81062419723081,57.3842013982884,3.58475203353781e-14,4.05076979789772e-10,"SCGB2A1","chr11","+","SCGB2A1"
"ENSG00000125508",2.88321258077087,0.989564343376317,211.493135219011,6.48800816816456e-48,1.09971738450389e-43,"SRMS","chr20","-","SRMS"
"ENSG00000125538",2.04943903849664,1.91004205068949,70.2391680548076,5.25329466488569e-17,6.4615524378094e-13,"IL1B","chr2","-","IL1B"
"ENSG00000125735",-2.62261047499873,1.35143538926691,136.899926976099,1.26817918438041e-31,1.96504364619745e-27,"TNFSF14","chr19","-","TNFSF14"
"ENSG00000125845",-2.37226751931821,1.68384382170675,177.427877678517,1.76620402282691e-40,2.9020498299069e-36,"BMP2","chr20","+","BMP2"
"ENSG00000125848",2.25830399867806,3.43937583464963,58.5291859957367,2.00297481412643e-14,2.28038682588295e-10,"FLRT3","chr20","-","FLRT3"
"ENSG00000125869",4.50410425997399,4.43443179025899,458.083243267466,1.25606613690594e-101,2.24019395517175e-97,"LAMP5","chr20","+","LAMP5"
"ENSG00000125999",5.97468597573174,5.14045445147156,147.615588694609,5.75655047484669e-34,9.07520182359581e-30,"BPIFB1","chr20","+","BPIFB1"
"ENSG00000126010",2.88103743403114,3.51602237804688,60.8121517420681,6.27891423101854e-15,7.27161057094257e-11,"GRPR","chrX","+","GRPR"
"ENSG00000126368",-2.41747157360504,5.40468422231699,266.722924732028,5.87691502135217e-60,1.02287705946635e-55,"NR1D1","chr17","-","NR1D1"
"ENSG00000126709",3.87549399091979,7.849740814633,121.907412385075,2.41865832729507e-28,3.62145711345891e-24,"IFI6","chr1","-","IFI6"
"ENSG00000126778",3.20207101134537,4.25856559095865,86.5850304927529,1.33856525981524e-20,1.78524448701558e-16,"SIX1","chr14","-","SIX1"
"ENSG00000126787",3.33269702711766,2.33282949124192,234.146364709192,7.43231103220164e-53,1.27716832777353e-48,"DLGAP5","chr14","-","DLGAP5"
"ENSG00000126803",2.70984256001134,5.65473995031867,115.629271578858,5.72995074269314e-27,8.45282333562091e-23,"HSPA2","chr14","+","HSPA2"
"ENSG00000127084",2.74400679290029,6.19206138815053,168.160033282294,1.86657778138385e-38,3.03654873475524e-34,"FGD3","chr9","+","FGD3"
"ENSG00000127241",-2.86704942427252,0.602458802520892,124.812839975675,5.59286214970794e-29,8.43235826311466e-25,"MASP1","chr3","-","MASP1"
"ENSG00000127423",2.47009374543012,0.594421501719615,213.717977531579,2.12198113719481e-48,3.60376056529794e-44,"AUNIP","chr1","-","AUNIP"
"ENSG00000127561",2.33090245653103,0.923621964334227,68.6098502205105,1.20003199953724e-16,1.46211898823618e-12,"SYNGR3","chr16","+","SYNGR3"
"ENSG00000127564",4.11813753413768,3.3300768531216,260.273571141044,1.49583704375124e-58,2.59871769610903e-54,"PKMYT1","chr16","-","PKMYT1"
"ENSG00000127585",2.53039209624381,5.13160436068981,130.794478921675,2.74616031478761e-30,4.20189989765651e-26,"FBXL16","chr16","-","FBXL16"
"ENSG00000127831",3.12080469304651,0.60652997425396,39.2986625707165,3.63690346510124e-10,3.46815114432054e-06,"VIL1","chr2","+","VIL1"
"ENSG00000128045",2.11757758625206,3.12514328015109,143.895519514754,3.74484611741566e-33,5.86929731982557e-29,"RASL11B","chr4","+","RASL11B"
"ENSG00000128165",2.62996439191088,3.12853277553087,190.865338525603,2.05801500780113e-43,3.42988781200137e-39,"ADM2","chr22","+","ADM2"
"ENSG00000128262",-3.48772722692148,1.56683682257083,342.917486880585,1.47741236253051e-76,2.61546310538777e-72,"POM121L9P","chr22","+","POM121L9P"
"ENSG00000128271",2.43491842495749,4.15068790048871,82.6182170891956,9.95354818850234e-20,1.30550738040397e-15,"ADORA2A","chr22","+","ADORA2A"
"ENSG00000128422",-2.39951287499692,8.12438213945076,88.3869818399306,5.38238675011211e-21,7.25007495240102e-17,"KRT17","chr17","-","KRT17"
"ENSG00000128482",-3.11377665592634,0.136084839468914,315.087779986724,1.70182398317151e-70,2.99827349355156e-66,"RNF112","chr17","+","RNF112"
"ENSG00000128573",-2.00565247806856,1.93056136819527,155.192384751919,1.27101880291154e-35,2.02867311132711e-31,"FOXP2","chr7","+","FOXP2"
"ENSG00000128683",2.53438647198334,1.67415029749777,30.1496568031283,3.99957959740574e-08,0.00033880438769624,"GAD1","chr2","+","GAD1"
"ENSG00000128710",-2.20836724225975,1.30938153803489,152.9341584869,3.95970189666322e-35,6.29394616474619e-31,"HOXD10","chr2","+","HOXD10"
"ENSG00000128918",-2.68689327278779,2.66521773075691,173.287278092098,1.41654817406328e-39,2.3169061934979e-35,"ALDH1A2","chr15","-","ALDH1A2"
"ENSG00000129038",2.50185727776161,6.08871406736864,237.117179648313,1.67226295189119e-53,2.87913512427106e-49,"LOXL1","chr15","+","LOXL1"
"ENSG00000129151",-2.49512278330079,2.80721215407483,94.4540067790501,2.50853828878771e-22,3.45225039302964e-18,"BBOX1","chr11","+","BBOX1"
"ENSG00000129173",2.17320369557751,0.894419827502754,67.5793685962239,2.02374191967302e-16,2.44710872926861e-12,"E2F8","chr11","-","E2F8"
"ENSG00000129195",2.67010356037763,1.05659692731354,166.309815842322,4.73358572116291e-38,7.68260962544741e-34,"FAM64A","chr17","+","FAM64A"
"ENSG00000129204",-2.64142179996894,1.59625403353255,210.198680335505,1.2431384050923e-47,2.10562783054534e-43,"USP6","chr17","+","USP6"
"ENSG00000129244",-2.14644216750301,2.1161438207092,169.886979669168,7.83161450503617e-39,1.27616158359564e-34,"ATP1B2","chr17","+","ATP1B2"
"ENSG00000129354",2.46696915381031,6.51952763984428,429.07768081906,2.58006844852723e-95,4.59716596158583e-91,"AP1M2","chr19","-","AP1M2"
"ENSG00000129455",-2.24446466259202,1.16151848454159,60.1877422087592,8.62275212573178e-15,9.94203320096875e-11,"KLK8","chr19","-","KLK8"
"ENSG00000129467",-2.83867577914536,4.94780195765971,357.998159804119,7.68214030725886e-80,1.36227394068621e-75,"ADCY4","chr14","-","ADCY4"
"ENSG00000129514",3.00831891935741,8.1598304250055,460.87842532583,3.09550234501418e-102,5.5217570830363e-98,"FOXA1","chr14","-","FOXA1"
"ENSG00000129654",6.51390597379436,2.66278232447121,118.930891257091,1.08442600625418e-27,1.61199925829683e-23,"FOXJ1","chr17","-","FOXJ1"
"ENSG00000129757",-2.07193665509814,4.70817916679146,198.87357546428,3.67829310321278e-45,6.17438280305297e-41,"CDKN1C","chr11","-","CDKN1C"
"ENSG00000129810",2.92095812538125,0.733134665161343,225.883892058157,4.71011681698435e-51,8.05288672199815e-47,"SGOL1","chr3","-","SGOL1"
"ENSG00000129951",2.22349935114997,3.09359395662616,50.4375517138623,1.23017644232263e-12,1.31370542275633e-08,"LPPR3","chr19","-","LPPR3"
"ENSG00000130005",2.1634577088729,5.0228303981068,195.535287513134,1.96872904527031e-44,3.29565242178249e-40,"GAMT","chr19","-","GAMT"
"ENSG00000130032",-3.59189001253507,1.44380321474798,276.426047833426,4.51273489688975e-62,7.88645550580452e-58,"PRRG3","chrX","+","PRRG3"
"ENSG00000130054",2.43022539459119,1.40498279795062,104.261220129869,1.77325983352611e-24,2.52370339507436e-20,"FAM155B","chrX","+","FAM155B"
"ENSG00000130202",2.01828422166502,7.8806061519905,351.869524900508,1.65969057272173e-78,2.94047378769108e-74,"PVRL2","chr19","+","PVRL2"
"ENSG00000130226",-2.82746214083612,-0.600407462899409,103.514376472019,2.58511448804476e-24,3.67008703867715e-20,"DPP6","chr7","+","DPP6"
"ENSG00000130294",2.64130555728074,1.57106777611285,34.4937399331054,4.27624413255555e-09,3.84519872399395e-05,"KIF1A","chr2","-","KIF1A"
"ENSG00000130303",2.02613383377559,7.5437213180909,91.4602308956142,1.13857582956036e-21,1.55039870711234e-17,"BST2","chr19","-","BST2"
"ENSG00000130307",-2.26452252175595,2.809905713625,201.971418677559,7.75594101652102e-46,1.30555755131098e-41,"USHBP1","chr19","-","USHBP1"
"ENSG00000130477",4.2108276309138,1.93172192575312,75.9063811031107,2.97437323504642e-18,3.77269501133288e-14,"UNC13A","chr19","-","UNC13A"
"ENSG00000130545",2.08726851086449,3.65512090758043,355.456575192273,2.74738097882771e-79,4.86945804687423e-75,"CRB3","chr19","+","CRB3"
"ENSG00000130598",-2.46237252981251,0.880359479771935,103.14057094965,3.12191928950337e-24,4.42750593637368e-20,"TNNI2","chr11","+","TNNI2"
"ENSG00000130635",2.21611841674239,8.9977545664645,111.055195170224,5.7545999051025e-26,8.36431096206649e-22,"COL5A1","chr9","+","COL5A1"
"ENSG00000130675",3.44851798256542,-0.0397328189300338,54.4293584629389,1.61137420271901e-13,1.77654005849771e-09,"MNX1","chr7","-","MNX1"
"ENSG00000130720",3.5948120053557,0.898820817421639,52.1786583108253,5.06738838807501e-13,5.49304901267331e-09,"FIBCD1","chr9","-","FIBCD1"
"ENSG00000130822",2.56609870977691,1.14865025017102,57.0234503466222,4.30646062178691e-14,4.85208918256731e-10,"PNCK","chrX","-","PNCK"
"ENSG00000130876",-3.20872722568973,1.78767541448412,61.7310286366193,3.93726761723961e-15,4.58101087265829e-11,"SLC7A10","chr19","-","SLC7A10"
"ENSG00000131016",-2.30995617331598,6.15528659023554,176.069689911806,3.49637379342652e-40,5.73685012025424e-36,"AKAP12","chr6","+","AKAP12"
"ENSG00000131095",-3.28864847050937,1.78704299519344,99.2894785632124,2.18164016262646e-23,3.05058743940058e-19,"GFAP","chr17","-","GFAP"
"ENSG00000131153",2.16423398858391,3.10376510369789,155.559731791903,1.0565172564731e-35,1.68715240686189e-31,"GINS2","chr16","-","GINS2"
"ENSG00000131187",3.06321905942698,2.69870940290583,167.928479318544,2.09711936896984e-38,3.40970638200807e-34,"F12","chr5","-","F12"
"ENSG00000131386",-3.1299648006101,5.15661089474156,194.831612131645,2.80389762384158e-44,4.69092072468696e-40,"GALNT15","chr3","+","GALNT15"
"ENSG00000131401",2.10101441238401,3.47102529339646,101.848457887433,5.99358968691429e-24,8.46654479173513e-20,"NAPSB","chr19","-","NAPSB"
"ENSG00000131409",-2.26178979207116,0.59582878667854,160.361549813791,9.43310346653691e-37,1.51788067880045e-32,"LRRC4B","chr19","-","LRRC4B"
"ENSG00000131650",3.71336090367727,0.827152953913637,82.300318662584,1.16903272280601e-19,1.53131596360359e-15,"KREMEN2","chr16","+","KREMEN2"
"ENSG00000131746",-2.1035117719746,5.63213941822373,94.4342138729041,2.53374731211906e-22,3.48643630147583e-18,"TNS4","chr17","-","TNS4"
"ENSG00000131747",3.69801934290844,5.44584484371536,241.243378386332,2.10666945105192e-54,3.63442613695477e-50,"TOP2A","chr17","-","TOP2A"
"ENSG00000131969",2.94088068504148,0.905595007586544,47.0537644334705,6.90658786848038e-12,7.14900910266404e-08,"ABHD12B","chr14","+","ABHD12B"
"ENSG00000132031",3.26761115189581,5.08627654177627,209.412893804037,1.84483092508558e-47,3.12274530689237e-43,"MATN3","chr2","-","MATN3"
"ENSG00000132329",3.41906071713528,3.94545716363205,133.475608223181,7.11515087507681e-31,1.09409675006056e-26,"RAMP1","chr2","+","RAMP1"
"ENSG00000132424",-2.05334164418696,7.04140241852872,414.580280085939,3.69088452992303e-92,6.57198899398095e-88,"PNISR","chr6","-","PNISR"
"ENSG00000132554",2.37720801029303,2.73626145453373,60.0543176121415,9.22753609083921e-15,1.06273533158195e-10,"RGS22","chr8","-","RGS22"
"ENSG00000132623",2.08233644878651,4.10374544123798,241.797179494928,1.59531386863565e-54,2.75335220587827e-50,"ANKEF1","chr20","+","ANKEF1"
"ENSG00000132681",3.17261749175379,2.27049741036109,78.5482374517686,7.80684585709802e-19,1.00388230876423e-14,"ATP1A4","chr1","+","ATP1A4"
"ENSG00000132698",2.41460980452816,6.69437923697254,333.745345585022,1.46912858789913e-74,2.59697860482929e-70,"RAB25","chr1","+","RAB25"
"ENSG00000132821",3.55759576801379,2.07008880182488,83.611482989251,6.02222406714985e-20,7.93548465328335e-16,"VSTM2L","chr20","+","VSTM2L"
"ENSG00000132932",2.15661646708852,3.2474693240907,32.5946220237691,1.13528454723457e-08,9.94055149558592e-05,"ATP8A2","chr13","+","ATP8A2"
"ENSG00000132970",-2.2483646843719,3.84066050499071,235.445689345175,3.8706818729822e-53,6.6556374805929e-49,"WASF3","chr13","+","WASF3"
"ENSG00000133048",-2.1989746364228,6.2562946076352,65.643219063309,5.40405900095139e-16,6.44542117043472e-12,"CHI3L1","chr1","-","CHI3L1"
"ENSG00000133110",3.38072466767645,10.1852486441125,211.830803386457,5.47576065166537e-48,9.2846997609638e-44,"POSTN","chr13","-","POSTN"
"ENSG00000133169",3.29874739217973,3.7181750712813,32.0529836110584,1.50024508468689e-08,0.000130446310113525,"BEX1","chrX","-","BEX1"
"ENSG00000133195",2.34322974036622,6.22421404368362,218.723185012833,1.71748559382238e-49,2.9269389489921e-45,"SLC39A11","chr17","-","SLC39A11"
"ENSG00000133317",-2.0421246660594,2.67231062275041,28.9383404137251,7.47192140682096e-08,0.000620916668906821,"LGALS12","chr11","+","LGALS12"
"ENSG00000133321",2.27564909670727,6.93360786508415,135.0468783219,3.2246482372775e-31,4.97788948388527e-27,"RARRES3","chr11","+","RARRES3"
"ENSG00000133328",2.09134668963084,1.39119587637399,72.0539734453017,2.09391130974989e-17,2.60273175801912e-13,"HRASLS2","chr11","-","HRASLS2"
"ENSG00000133454",2.50406503697801,0.0309755129024419,77.4164064283472,1.38460283327031e-18,1.77035318261942e-14,"MYO18B","chr22","+","MYO18B"
"ENSG00000133519",-2.40582782143973,1.6996879552339,133.768936589889,6.13788668891985e-31,9.44436624824097e-27,"ZDHHC8P1","chr22","-","ZDHHC8P1"
"ENSG00000133665",2.81356541108506,0.236873212403945,80.3309207140062,3.16674666000321e-19,4.10568704469417e-15,"DYDC2","chr10","+","DYDC2"
"ENSG00000133800",-5.10859616624618,4.23668243059825,331.333902398119,4.92338030806281e-74,8.69862832828538e-70,"LYVE1","chr11","-","LYVE1"
"ENSG00000133808",2.08522226933572,2.10619272442004,88.0813841603882,6.28160358255324e-21,8.44875681853411e-17,"MICALCL","chr11","+","MICALCL"
"ENSG00000134020",2.50300096349073,1.92918650273958,44.6928640795985,2.30495844436774e-11,2.33031298725578e-07,"PEBP4","chr8","-","PEBP4"
"ENSG00000134057",2.41804057354399,4.28487126321796,315.377247313706,1.47183611387176e-70,2.59352241625343e-66,"CCNB1","chr5","+","CCNB1"
"ENSG00000134121",-2.17303177533192,4.0939225166739,89.9417153146988,2.45280439540837e-21,3.32281411445972e-17,"CHL1","chr3","+","CHL1"
"ENSG00000134138",-2.04944572987279,3.65142730360768,264.650946603076,1.66247329256631e-59,2.89203853974836e-55,"MEIS2","chr15","-","MEIS2"
"ENSG00000134215",2.06071398580857,7.57773643916913,195.231531030402,2.29340128979318e-44,3.8380070584689e-40,"VAV3","chr1","-","VAV3"
"ENSG00000134259",-2.01519380677119,-0.193326518529799,135.085106302314,3.16315638899871e-31,4.88422978025291e-27,"NGF","chr1","-","NGF"
"ENSG00000134324",-2.47733283519063,5.36067744168282,516.226338145521,2.80257792009765e-114,5.00484364971038e-110,"LPIN1","chr2","+","LPIN1"
"ENSG00000134443",2.64890430725203,2.78289150495655,74.5949922314825,5.77896097371386e-18,7.27513396980838e-14,"GRP","chr18","+","GRP"
"ENSG00000134690",2.14017406541128,2.79579599594451,215.080547932072,1.07027568744677e-48,1.82011083407198e-44,"CDCA8","chr1","+","CDCA8"
"ENSG00000134824",2.44936269196232,5.95401762053982,64.7482245656093,8.51062661286439e-16,1.01029648521313e-11,"FADS2","chr11","+","FADS2"
"ENSG00000134830",2.37058213040097,4.48658739562871,199.545340773693,2.62451626144307e-45,4.40761260946749e-41,"C5AR2","chr19","+","C5AR2"
"ENSG00000134884",-2.03330971805965,6.30947546457782,412.998494350531,8.15524454193094e-92,1.45187818579997e-87,"ARGLU1","chr13","-","ARGLU1"
"ENSG00000135052",2.34894234413728,8.05172744240724,254.548464434246,2.6476976148764e-57,4.59084289443418e-53,"GOLM1","chr9","-","GOLM1"
"ENSG00000135063",-2.32287852117885,4.65333026542979,180.225418885355,4.32715444377716e-41,7.13201595423351e-37,"FAM189A2","chr9","+","FAM189A2"
"ENSG00000135094",3.00453443818013,2.97316112249721,172.905226463244,1.7165904853703e-39,2.80628212548336e-35,"SDS","chr12","-","SDS"
"ENSG00000135114",2.06094673050522,3.28928377147441,52.5771102649626,4.13682667812507e-13,4.50128110846789e-09,"OASL","chr12","-","OASL"
"ENSG00000135119",2.10909911200345,1.55259105672565,228.658830995959,1.16904928660303e-51,2.00234761809367e-47,"RNFT2","chr12","+","RNFT2"
"ENSG00000135127",2.89308248798763,4.15168750320228,228.120698343977,1.53177190507713e-51,2.62254667868256e-47,"CCDC64","chr12","+","CCDC64"
"ENSG00000135218",-2.36840750532075,7.7293392118711,54.2189965538419,1.79344616500666e-13,1.97368750458983e-09,"CD36","chr7","+","CD36"
"ENSG00000135333",-2.12372484044833,0.0815978879654365,88.1067960408651,6.20141955584068e-21,8.3415294445613e-17,"EPHA7","chr6","-","EPHA7"
"ENSG00000135374",-3.52508116109292,4.50027975185455,133.732856589196,6.25044979301837e-31,9.61506691660015e-27,"ELF5","chr11","-","ELF5"
"ENSG00000135406",-2.33736633839032,-0.00048508499987771,117.625407485025,2.09430521970221e-27,3.1035509050767e-23,"PRPH","chr12","+","PRPH"
"ENSG00000135424",-2.96423255147777,5.60158060541883,214.168275723638,1.69241802766985e-48,2.87643367982768e-44,"ITGA7","chr12","-","ITGA7"
"ENSG00000135447",-2.11462785612234,4.41202185041224,51.4047924348912,7.51548496636871e-13,8.09117111479255e-09,"PPP1R1A","chr12","-","PPP1R1A"
"ENSG00000135472",2.15269867517818,2.97157382103094,53.8162144463404,2.20148374616237e-13,2.41722915328628e-09,"FAIM2","chr12","-","FAIM2"
"ENSG00000135502",-3.42422080180952,1.57413696653423,293.082961442068,1.05881222453574e-65,1.85726252305814e-61,"SLC26A10","chr12","+","SLC26A10"
"ENSG00000135519",-2.45075060876947,0.522752761183855,125.974031335261,3.11533388516937e-29,4.71131943454164e-25,"KCNH3","chr12","+","KCNH3"
"ENSG00000135549",3.06869001691464,5.55761253539932,150.522018483525,1.33309221939794e-34,2.11095152941665e-30,"PKIB","chr6","+","PKIB"
"ENSG00000135638",3.74228003877467,1.1097642667422,86.1586038122484,1.6606782911208e-20,2.20936639850711e-16,"EMX1","chr2","+","EMX1"
"ENSG00000135744",2.63980437776884,3.68041346622097,72.5942457484614,1.59242706096063e-17,1.98416411795695e-13,"AGT","chr1","-","AGT"
"ENSG00000135773",4.17116983719922,3.0027440075847,153.884431684463,2.45462518316849e-35,3.90800875412256e-31,"CAPN9","chr1","+","CAPN9"
"ENSG00000135917",-2.48084670592834,3.84625586274538,46.2730769657933,1.02867794103431e-11,1.05686371661865e-07,"SLC19A3","chr2","-","SLC19A3"
"ENSG00000136011",-2.53482247586365,0.597124584180632,89.2574192306138,3.46640446206758e-21,4.68241914736089e-17,"STAB2","chr12","+","STAB2"
"ENSG00000136014",-3.0930724610877,-0.155848245564674,392.851527708196,1.98199223397358e-87,3.5253695865688e-83,"USP44","chr12","-","USP44"
"ENSG00000136158",-3.00694542811324,4.92286430654478,443.558032863854,1.82007021062654e-98,3.24391113639969e-94,"SPRY2","chr13","-","SPRY2"
