"","database","category","pval","qval","Combined Score","genes"
"306","GO_Biological_Process_2017","regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)",0.00885518919113003,0.0543277823347707,-2.53830540535574,"PSMD4,PSME1,PSME2,PSMB10"
"371","GO_Biological_Process_2017","androgen receptor signaling pathway (GO:0030521)",0.00949744483155274,0.0567347362305914,-9.55592518820725,"CDK7,NRIP1,BRCA1"
"376","GO_Biological_Process_2017","actin filament organization (GO:0007015)",0.00949744483155274,0.0567347362305914,-9.92177479107913,"RAC2,EVL,ALDOA"
"378","GO_Biological_Process_2017","gluconeogenesis (GO:0006094)",0.00949744483155274,0.0567347362305914,-10.2103884649749,"ALDOA,GAPDH,PCK2"
"416","GO_Biological_Process_2017","cellular response to UV (GO:0034644)",0.00949744483155274,0.0567347362305914,-14.1396250525661,"PCNA,CDC25A,AURKB"
"557","GO_Biological_Process_2017","response to nicotine (GO:0035094)",0.00995977722651703,0.0576017689278819,-26.269099966718,"BCL2,HMOX1"
"600","GO_Biological_Process_2017","positive regulation of histone acetylation (GO:0035066)",0.00995977722651703,0.0576017689278819,-29.9333166323114,"IL1B,BRCA1"
"697","GO_Biological_Process_2017","positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)",0.00995977722651703,0.0576017689278819,-43.2389425900898,"CCND1,CDK1"
"710","GO_Biological_Process_2017","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)",0.00995977722651703,0.0576017689278819,-44.9089861693487,"XBP1,HSPA1A"
"722","GO_Biological_Process_2017","establishment of skin barrier (GO:0061436)",0.00995977722651703,0.0576017689278819,-45.828617427611,"STMN1,SFN"
"309","GO_Biological_Process_2017","positive regulation of angiogenesis (GO:0045766)",0.010154825795325,0.0579910806424851,-3.14959172704405,"XBP1,IL1B,HSPB1,BRCA1"
"313","GO_Biological_Process_2017","cellular response to oxidative stress (GO:0034599)",0.010154825795325,0.0579910806424851,-3.36512056197734,"PARP1,CYCS,PYCR1,HSPA1A"
"314","GO_Biological_Process_2017","negative regulation of protein kinase activity (GO:0006469)",0.0106140006004063,0.0602344534073059,-3.54874746808242,"HSPB1,TRIB3,SFN,TRIB1"
"428","GO_Biological_Process_2017","DNA repair (GO:0006281)",0.0107277629741912,0.0605019178917121,-15.9245696473521,"POLB,PARP1,POLE2,CHEK1,CDK1"
"672","GO_Biological_Process_2017","cellular response to glucose stimulus (GO:0071333)",0.011409795929435,0.0631713091702864,-38.8561016864269,"XBP1,SOX4"
"690","GO_Biological_Process_2017","regulation of proteasomal protein catabolic process (GO:0061136)",0.011409795929435,0.0631713091702864,-42.0229352497366,"PSME1,PSME2"
"692","GO_Biological_Process_2017","chaperone-mediated protein complex assembly (GO:0051131)",0.011409795929435,0.0631713091702864,-42.478088346746,"HSPA4,HSPA1A"
"316","GO_Biological_Process_2017","retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",0.0115721241893747,0.0636817500845587,-3.86325442057427,"CENPE,COPB2,KIF2C,KDELR2"
"655","GO_Biological_Process_2017","regulation of mitotic spindle assembly (GO:1901673)",0.0129465182747672,0.0695588082454946,-36.4900170437925,"PLK1,HSPA1A"
"683","GO_Biological_Process_2017","positive regulation of neuron apoptotic process (GO:0043525)",0.0129465182747672,0.0695588082454946,-40.5575016709623,"BAX,CDK5R1"
"694","GO_Biological_Process_2017","DNA-dependent DNA replication (GO:0006261)",0.0129465182747672,0.0695588082454946,-42.6887191240211,"POLB,POLE2"
"702","GO_Biological_Process_2017","liver development (GO:0001889)",0.0129465182747672,0.0695588082454946,-43.9508993518597,"XBP1,LSR"
"381","GO_Biological_Process_2017","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)",0.0131078784439621,0.0696020679948395,-10.4407661076257,"RPS6KA1,SFN,CD44"
"383","GO_Biological_Process_2017","microtubule cytoskeleton organization (GO:0000226)",0.0131078784439621,0.0696020679948395,-10.6708425349389,"CDK1,MAP7,GAPDH"
"300","GO_Biological_Process_2017","Fc-epsilon receptor signaling pathway (GO:0038095)",0.0141511661950436,0.0747049936342997,-1.09161495761921,"VAV3,PAK1,PSMD4,PSME1,PSME2,PSMB10"
"635","GO_Biological_Process_2017","mitotic sister chromatid segregation (GO:0000070)",0.014567889539771,0.0755865354406404,-34.2641447682353,"PLK1,NUSAP1"
"642","GO_Biological_Process_2017","negative regulation of smooth muscle cell proliferation (GO:0048662)",0.014567889539771,0.0755865354406404,-34.7830194346527,"HMOX1,TRIB1"
"658","GO_Biological_Process_2017","microtubule bundle formation (GO:0001578)",0.014567889539771,0.0755865354406404,-36.9413941981093,"PLK1,KIF20A"
"370","GO_Biological_Process_2017","cellular response to mechanical stimulus (GO:0071260)",0.0147421439557032,0.0760560608623779,-9.55147931101693,"BAD,IL1B,CHEK1"
"295","GO_Biological_Process_2017","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)",0.0154875624796531,0.0794503205170903,1.15759030279352,"DRAP1,PARP1,CCND1,STAT1,VPS72,PLK1,NRIP1,TRIB3,AURKB,NR2F6,SPDEF"
"373","GO_Biological_Process_2017","chromosome segregation (GO:0007059)",0.0156005225934518,0.0795801939036754,-9.78668992083616,"TOP2A,CENPE,BRCA1"
"424","GO_Biological_Process_2017","negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)",0.0174002295641686,0.0882648516439391,-15.4095681794774,"BAMBI,STUB1,HSPA1A"
"537","GO_Biological_Process_2017","positive regulation of cytokine secretion (GO:0050715)",0.0180565306239596,0.0886234043597585,-25.09483231213,"MIF,GAPDH"
"606","GO_Biological_Process_2017","establishment or maintenance of cell polarity (GO:0007163)",0.0180565306239596,0.0886234043597585,-30.7637101989765,"CDC42,MAP7"
"636","GO_Biological_Process_2017","positive regulation of proteolysis (GO:0045862)",0.0180565306239596,0.0886234043597585,-34.3075631069294,"BAD,PLK1"
"639","GO_Biological_Process_2017","positive regulation of ubiquitin-protein transferase activity (GO:0051443)",0.0180565306239596,0.0886234043597585,-34.6504812524932,"PLK1,TRIB3"
"643","GO_Biological_Process_2017","spindle organization (GO:0007051)",0.0180565306239596,0.0886234043597585,-35.5368235296716,"AURKB,AURKA"
"647","GO_Biological_Process_2017","peptidyl-tyrosine dephosphorylation (GO:0035335)",0.0180565306239596,0.0886234043597585,-35.7384228278074,"DUSP4,PTPRF"
"318","GO_Biological_Process_2017","platelet activation (GO:0030168)",0.0198405625486465,0.0951959635739655,-4.53529423944555,"VAV3,COL1A1,PRKCD,RAC2"
"614","GO_Biological_Process_2017","cellular response to growth factor stimulus (GO:0071363)",0.0199198602192219,0.0951959635739655,-31.6097934450235,"ERBB2,CPNE3"
"617","GO_Biological_Process_2017","cellular response to vascular endothelial growth factor stimulus (GO:0035924)",0.0199198602192219,0.0951959635739655,-32.3880030696414,"MAPKAPK2,HSPB1"
"650","GO_Biological_Process_2017","negative regulation of cell cycle arrest (GO:0071157)",0.0199198602192219,0.0951959635739655,-35.827273318423,"CCND1,MIF"
"666","GO_Biological_Process_2017","positive regulation of insulin secretion (GO:0032024)",0.0199198602192219,0.0951959635739655,-38.1810383182225,"BAD,SOX4"
"311","GO_Biological_Process_2017","transcription initiation from RNA polymerase II promoter (GO:0006367)",0.0207026179620307,0.0984187283221145,-3.20668898029529,"CDK7,E2F2,POLR2I,POLR2K,NR2F6"
"310","GO_Biological_Process_2017","positive regulation of cell migration (GO:0030335)",0.0212626924887192,0.0998479773945512,-3.17067265139634,"COL1A1,PAK1,XBP1,CPNE3,IGF1R"
"359","GO_Biological_Process_2017","epithelial cell differentiation (GO:0030855)",0.0213331581657962,0.0998479773945512,-9.03052647868935,"PCNA,CDK1,VDAC1"
"369","GO_Biological_Process_2017","double-strand break repair (GO:0006302)",0.0213331581657962,0.0998479773945512,-9.50319816613285,"PARP1,PAPD7,BRCA1"
"518","GO_Biological_Process_2017","nucleotide-excision repair, preincision complex stabilization (GO:0006293)",0.0218599573046092,0.101269598125434,-23.5274657863048,"PARP1,RPA3"
"519","GO_Biological_Process_2017","nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)",0.0218599573046092,0.101269598125434,-23.5337198690641,"PARP1,RPA3"
"358","GO_Biological_Process_2017","collagen catabolic process (GO:0030574)",0.023466904508534,0.106790342762885,-9.02945699593129,"COL1A1,MMP1,CTSD"
"599","GO_Biological_Process_2017","protein tetramerization (GO:0051262)",0.0238749334591032,0.106790342762885,-29.9287147794569,"HMGCR,IGF1R"
"610","GO_Biological_Process_2017","glycolytic process (GO:0006096)",0.0238749334591032,0.106790342762885,-31.3462701995795,"ALDOA,HK1"
"616","GO_Biological_Process_2017","ribosomal large subunit biogenesis (GO:0042273)",0.0238749334591032,0.106790342762885,-31.8011989310506,"EBNA1BP2,RRS1"
"622","GO_Biological_Process_2017","activation of protein kinase activity (GO:0032147)",0.0238749334591032,0.106790342762885,-33.3369907150773,"PRKCD,KIF14"
"623","GO_Biological_Process_2017","positive regulation of ATPase activity (GO:0032781)",0.0238749334591032,0.106790342762885,-33.4786099369503,"DNAJB1,ATP1B1"
"624","GO_Biological_Process_2017","negative regulation of insulin receptor signaling pathway (GO:0046627)",0.0238749334591032,0.106790342762885,-33.5140713873308,"IL1B,PRKCD"
"362","GO_Biological_Process_2017","positive regulation of peptidyl-serine phosphorylation (GO:0033138)",0.0245756188173917,0.109385597481332,-9.11046768427045,"PAK1,MIF,CD44"
"594","GO_Biological_Process_2017","killing of cells of other organism (GO:0031640)",0.0259629320736227,0.114438554965288,-29.495613467485,"HIST1H2BK,GAPDH"
"595","GO_Biological_Process_2017","positive regulation of cell cycle (GO:0045787)",0.0259629320736227,0.114438554965288,-29.5762489448197,"CCND1,CHEK1"
"317","GO_Biological_Process_2017","ER to Golgi vesicle-mediated transport (GO:0006888)",0.0261004452558223,0.114488909624573,-3.93921654680095,"COPB2,TRAPPC6A,COG2,HYOU1,YKT6"
"489","GO_Biological_Process_2017","positive regulation of vascular endothelial growth factor production (GO:0010575)",0.0281221278969908,0.119882122678252,-21.3702209304709,"IL1B,BRCA1"
"554","GO_Biological_Process_2017","in utero embryonic development (GO:0001701)",0.0281221278969908,0.119882122678252,-25.9011775927485,"ARNT2,TGFB3"
"560","GO_Biological_Process_2017","positive regulation of smooth muscle cell proliferation (GO:0048661)",0.0281221278969908,0.119882122678252,-26.3184067425448,"STAT1,HMOX1"
"566","GO_Biological_Process_2017","regulation of angiogenesis (GO:0045765)",0.0281221278969908,0.119882122678252,-26.7567390082547,"ERBB2,HMOX1"
"573","GO_Biological_Process_2017","low-density lipoprotein particle clearance (GO:0034383)",0.0281221278969908,0.119882122678252,-27.4860397286667,"CLTC,HMOX1"
"576","GO_Biological_Process_2017","positive regulation of filopodium assembly (GO:0051491)",0.0281221278969908,0.119882122678252,-27.9124630442293,"CDC42,TGFB3"
"524","GO_Biological_Process_2017","establishment of protein localization (GO:0045184)",0.0303507265787051,0.126997510292462,-23.9949306451197,"PLK1,KIF14"
"548","GO_Biological_Process_2017","positive regulation of interleukin-8 production (GO:0032757)",0.0303507265787051,0.126997510292462,-25.6150779636251,"IL1B,HSPA1A"
"578","GO_Biological_Process_2017","intra-Golgi vesicle-mediated transport (GO:0006891)",0.0303507265787051,0.126997510292462,-27.9894467235875,"COPB2,COG2"
"615","GO_Biological_Process_2017","positive regulation of DNA repair (GO:0045739)",0.0303507265787051,0.126997510292462,-31.7371992134789,"PCNA,BRCA1"
"532","GO_Biological_Process_2017","positive regulation of viral transcription (GO:0050434)",0.0326469642093822,0.134133228516376,-24.6428454285232,"POLR2I,POLR2K"
"539","GO_Biological_Process_2017","extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)",0.0326469642093822,0.134133228516376,-25.1673114018787,"BCL2,BAX"
"540","GO_Biological_Process_2017","regulation of cell motility (GO:2000145)",0.0326469642093822,0.134133228516376,-25.2294822424151,"ERBB3,ERBB2"
"567","GO_Biological_Process_2017","cellular response to heat (GO:0034605)",0.0326469642093822,0.134133228516376,-26.9173886457562,"HMOX1,HSPA1A"
"360","GO_Biological_Process_2017","insulin receptor signaling pathway (GO:0008286)",0.0344449387314306,0.140882902559185,-9.07617073775724,"ATP6V0B,ATP6V1D,IGF1R"
"501","GO_Biological_Process_2017","regulation of mitophagy (GO:1903146)",0.0350091068694712,0.141281195722133,-21.9158431186194,"RUVBL1,VDAC1"
"515","GO_Biological_Process_2017","phagosome acidification (GO:0090383)",0.0350091068694712,0.141281195722133,-23.2109615796685,"ATP6V0B,ATP6V1D"
"530","GO_Biological_Process_2017","base-excision repair (GO:0006284)",0.0350091068694712,0.141281195722133,-24.4834719615577,"POLB,RPA3"
"327","GO_Biological_Process_2017","positive regulation of protein phosphorylation (GO:0001934)",0.0357584038064003,0.143666507328369,-5.80698422726395,"PAK1,CCND1,IL1B,ERBB2"
"349","GO_Biological_Process_2017","T cell costimulation (GO:0031295)",0.0371874997986692,0.148749999194677,-8.52155204931719,"CDC42,PAK1,HLA-DRA"
"490","GO_Biological_Process_2017","protein targeting to mitochondrion (GO:0006626)",0.037435450201751,0.149085038522763,-21.3946099651367,"TOMM34,TIMM17B"
"356","GO_Biological_Process_2017","double-strand break repair via homologous recombination (GO:0000724)",0.0385995517127827,0.153049750896099,-8.91815962504743,"PARP1,RPA3,BRCA1"
"450","GO_Biological_Process_2017","extrinsic apoptotic signaling pathway (GO:0097191)",0.039924318974038,0.154260772886921,-18.2788197630244,"BAD,BAX"
"483","GO_Biological_Process_2017","negative regulation of fat cell differentiation (GO:0045599)",0.039924318974038,0.154260772886921,-20.7589411721835,"TRIB3,GATA3"
"493","GO_Biological_Process_2017","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)",0.039924318974038,0.154260772886921,-21.4873100304741,"HMOX1,BRCA1"
"497","GO_Biological_Process_2017","transcription elongation from RNA polymerase I promoter (GO:0006362)",0.039924318974038,0.154260772886921,-21.6793002173592,"CDK7,POLR2K"
"499","GO_Biological_Process_2017","mismatch repair (GO:0006298)",0.039924318974038,0.154260772886921,-21.7999125978778,"PCNA,RPA3"
"507","GO_Biological_Process_2017","negative regulation of MAP kinase activity (GO:0043407)",0.039924318974038,0.154260772886921,-22.1115632587458,"IL1B,PRKCD"
"320","GO_Biological_Process_2017","post-translational protein modification (GO:0043687)",0.0405532008546285,0.156026721932215,-4.76521734259959,"ICMT,PSMD4,CCNF,SPP1,PSME1,PSME2,PRSS23,PSMB10"
"350","GO_Biological_Process_2017","snRNA transcription from RNA polymerase II promoter (GO:0042795)",0.0415045987709723,0.159013399510729,-8.53523709149371,"CDK7,POLR2I,POLR2K"
"332","GO_Biological_Process_2017","oxidation-reduction process (GO:0055114)",0.0419606724615361,0.160085254601154,-6.48630699740383,"SPR,CYB561,BLVRA,LOXL1"
"353","GO_Biological_Process_2017","defense response to virus (GO:0051607)",0.0429973317693397,0.161388273568063,-8.73129361281926,"EXOSC4,BCL2,PMAIP1"
"451","GO_Biological_Process_2017","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)",0.0450830749290143,0.161388273568063,-18.2939876076259,"BAD,PMAIP1"
"492","GO_Biological_Process_2017","termination of RNA polymerase I transcription (GO:0006363)",0.0450830749290143,0.161388273568063,-21.4594168492804,"CDK7,POLR2K"
"328","GO_Biological_Process_2017","platelet degranulation (GO:0002576)",0.0452757512179014,0.161388273568063,-6.24569218150927,"SCCPDH,TGFB3,STXBP2,ALDOA"
"322","GO_Biological_Process_2017","intracellular signal transduction (GO:0035556)",0.0474627332468291,0.161388273568063,-5.04172229778405,"MELK,RPS6KA1,STMN1,CHEK1,HSPB1,HMOX1"
"473","GO_Biological_Process_2017","transcription initiation from RNA polymerase I promoter (GO:0006361)",0.0477497534177606,0.161388273568063,-20.218602837577,"CDK7,POLR2K"
"488","GO_Biological_Process_2017","positive regulation of epithelial cell proliferation (GO:0050679)",0.0477497534177606,0.161388273568063,-21.3495000599441,"BAD,ERBB2"
"330","GO_Biological_Process_2017","axon guidance (GO:0007411)",0.0487332671761793,0.161388273568063,-6.25334455238248,"KIF5C,EVL,EPHB2,CDK5R1"
"448","GO_Biological_Process_2017","negative regulation of type I interferon production (GO:0032480)",0.050472539132292,0.161388273568063,-18.1113186849393,"UBE2L6,IKBKE"
"462","GO_Biological_Process_2017","centrosome cycle (GO:0007098)",0.050472539132292,0.161388273568063,-19.2424460594014,"PLK1,CDK1"
"485","GO_Biological_Process_2017","positive regulation of telomerase activity (GO:0051973)",0.050472539132292,0.161388273568063,-21.0430189294052,"NVL,AURKB"
"509","GO_Biological_Process_2017","cardiac muscle contraction (GO:0060048)",0.050472539132292,0.161388273568063,-22.2640107088739,"GAA,ATP1B1"
"514","GO_Biological_Process_2017","cellular response to glucose starvation (GO:0042149)",0.050472539132292,0.161388273568063,-23.1654311616228,"XBP1,PMAIP1"
"581","GO_Biological_Process_2017","cholesterol biosynthetic process (GO:0006695)",0.050472539132292,0.161388273568063,-28.1451472942568,"EBP,HMGCR"
"352","GO_Biological_Process_2017","extracellular matrix disassembly (GO:0022617)",0.0508572268482353,0.161388273568063,-8.63997729000224,"MMP1,SPP1,CD44"
"348","GO_Biological_Process_2017","ubiquitin-dependent protein catabolic process (GO:0006511)",0.0525073241932723,0.161388273568063,-8.45211319764575,"XBP1,UBE2C,STUB1"
"438","GO_Biological_Process_2017","cognition (GO:0050890)",0.0532498961274193,0.161388273568063,-17.3885951534785,"HLA-DRA,SLC1A4"
"487","GO_Biological_Process_2017","receptor internalization (GO:0031623)",0.0532498961274193,0.161388273568063,-21.346197588226,"RAB31,CLTC"
"513","GO_Biological_Process_2017","negative regulation of protein ubiquitination (GO:0031397)",0.0532498961274193,0.161388273568063,-23.1392474329842,"SOX4,HSPA1A"
"1004","GO_Biological_Process_2017","regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)",0.0535692724780417,0.161388273568063,-145.732076577103,"CCNB1"
"1009","GO_Biological_Process_2017","negative regulation of mitochondrial membrane potential (GO:0010917)",0.0535692724780417,0.161388273568063,-147.399767913419,"PMAIP1"
"1010","GO_Biological_Process_2017","negative regulation of ruffle assembly (GO:1900028)",0.0535692724780417,0.161388273568063,-147.776647516677,"EVL"
"1021","GO_Biological_Process_2017","apoptotic chromosome condensation (GO:0030263)",0.0535692724780417,0.161388273568063,-152.159354117369,"TOP2A"
"1025","GO_Biological_Process_2017","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)",0.0535692724780417,0.161388273568063,-155.160982113661,"EXOSC4"
"1028","GO_Biological_Process_2017","histone modification (GO:0016570)",0.0535692724780417,0.161388273568063,-156.637503823215,"AURKB"
"1029","GO_Biological_Process_2017","negative regulation of protein export from nucleus (GO:0046826)",0.0535692724780417,0.161388273568063,-157.382595620562,"SOX4"
"1037","GO_Biological_Process_2017","purine nucleobase biosynthetic process (GO:0009113)",0.0535692724780417,0.161388273568063,-162.884244334303,"PAICS"
"1038","GO_Biological_Process_2017","positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)",0.0535692724780417,0.161388273568063,-163.10614636321,"HSPB1"
"1042","GO_Biological_Process_2017","positive regulation of MHC class II biosynthetic process (GO:0045348)",0.0535692724780417,0.161388273568063,-164.865497362135,"XBP1"
"1043","GO_Biological_Process_2017","response to leptin (GO:0044321)",0.0535692724780417,0.161388273568063,-167.183726017505,"CCND1"
"1048","GO_Biological_Process_2017","regulation of cellular protein localization (GO:1903827)",0.0535692724780417,0.161388273568063,-170.009151758698,"PARP1"
"1051","GO_Biological_Process_2017","olfactory bulb development (GO:0021772)",0.0535692724780417,0.161388273568063,-171.49299534587,"KIF14"
"1053","GO_Biological_Process_2017","positive regulation of epidermal cell differentiation (GO:0045606)",0.0535692724780417,0.161388273568063,-172.279036405086,"SFN"
"1059","GO_Biological_Process_2017","negative regulation of receptor binding (GO:1900121)",0.0535692724780417,0.161388273568063,-174.995839265599,"PTPRF"
"1061","GO_Biological_Process_2017","negative regulation of centriole replication (GO:0046600)",0.0535692724780417,0.161388273568063,-176.015261419047,"BRCA1"
"1062","GO_Biological_Process_2017","melanosome assembly (GO:1903232)",0.0535692724780417,0.161388273568063,-176.140947544863,"TRAPPC6A"
"1063","GO_Biological_Process_2017","type B pancreatic cell proliferation (GO:0044342)",0.0535692724780417,0.161388273568063,-176.790913597873,"BAD"
"1066","GO_Biological_Process_2017","cellular response to indole-3-methanol (GO:0071681)",0.0535692724780417,0.161388273568063,-177.912637640337,"BRCA1"
"1068","GO_Biological_Process_2017","U4 snRNA 3'-end processing (GO:0034475)",0.0535692724780417,0.161388273568063,-178.414684900229,"EXOSC4"
"1070","GO_Biological_Process_2017","polyadenylation-dependent snoRNA 3'-end processing (GO:0071051)",0.0535692724780417,0.161388273568063,-179.177098955058,"EXOSC4"
"1075","GO_Biological_Process_2017","protein import into mitochondrial outer membrane (GO:0045040)",0.0535692724780417,0.161388273568063,-183.979085457422,"HSPA4"
"1093","GO_Biological_Process_2017","mRNA transport (GO:0051028)",0.0535692724780417,0.161388273568063,-199.4352242391,"KIF5C"
"1094","GO_Biological_Process_2017","purine nucleotide biosynthetic process (GO:0006164)",0.0535692724780417,0.161388273568063,-200.61876424567,"HPRT1"
"1098","GO_Biological_Process_2017","negative regulation of macrophage cytokine production (GO:0010936)",0.0535692724780417,0.161388273568063,-205.079495158587,"TGFB3"
"1100","GO_Biological_Process_2017","cellular response to interferon-alpha (GO:0035457)",0.0535692724780417,0.161388273568063,-208.355477190048,"GATA3"
"1101","GO_Biological_Process_2017","positive regulation of histone H4 acetylation (GO:0090240)",0.0535692724780417,0.161388273568063,-209.48311353,"MUC1"
"1103","GO_Biological_Process_2017","fructose metabolic process (GO:0006000)",0.0535692724780417,0.161388273568063,-215.54720927505,"ALDOA"
"1106","GO_Biological_Process_2017","free ubiquitin chain polymerization (GO:0010994)",0.0535692724780417,0.161388273568063,-221.31875904979,"UBE2C"
"1107","GO_Biological_Process_2017","negative regulation of appetite (GO:0032099)",0.0535692724780417,0.161388273568063,-222.86944709223,"NENF"
"1113","GO_Biological_Process_2017","short-chain fatty acid catabolic process (GO:0019626)",0.0535692724780417,0.161388273568063,-239.7789984344,"PCCB"
"1115","GO_Biological_Process_2017","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237)",0.0535692724780417,0.161388273568063,-249.233221717709,"PMAIP1"
"1116","GO_Biological_Process_2017","ubiquitin-dependent SMAD protein catabolic process (GO:0030579)",0.0535692724780417,0.161388273568063,-253.056257546089,"STUB1"
"1120","GO_Biological_Process_2017","commissural neuron axon guidance (GO:0071679)",0.0535692724780417,0.161388273568063,-272.975796575949,"EPHB2"
"1121","GO_Biological_Process_2017","regulation of macrophage activation (GO:0043030)",0.0535692724780417,0.161388273568063,-275.188203882665,"MIF"
"1122","GO_Biological_Process_2017","noradrenergic neuron differentiation (GO:0003357)",0.0535692724780417,0.161388273568063,-282.475666919152,"SOX4"
"1123","GO_Biological_Process_2017","metanephric mesenchymal cell differentiation (GO:0072162)",0.0535692724780417,0.161388273568063,-287.391201907862,"STAT1"
"1124","GO_Biological_Process_2017","double-strand break repair via break-induced replication (GO:0000727)",0.0535692724780417,0.161388273568063,-288.570099182913,"CDC45"
"1125","GO_Biological_Process_2017","positive regulation of interleukin-1 beta production (GO:0032731)",0.0535692724780417,0.161388273568063,-305.730415577002,"HSPB1"
"1126","GO_Biological_Process_2017","organelle transport along microtubule (GO:0072384)",0.0535692724780417,0.161388273568063,-328.271537753336,"CDC42"
"1127","GO_Biological_Process_2017","cytokine secretion (GO:0050663)",0.0535692724780417,0.161388273568063,-346.130529540224,"S100A13"
"1128","GO_Biological_Process_2017","regulation of histone H3-K9 acetylation (GO:2000615)",0.0535692724780417,0.161388273568063,-349.74484486084,"CHEK1"
"1129","GO_Biological_Process_2017","regulation of mitotic centrosome separation (GO:0046602)",0.0535692724780417,0.161388273568063,-389.420198156127,"CHEK1"
"387","GO_Biological_Process_2017","regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)",0.0558842414116756,0.161388273568063,-11.1334384850753,"ERBB3,ERBB2,IER3"
"536","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.0560803151041815,0.161388273568063,-24.9156996254428,"BIRC5,MYBL2"
"549","GO_Biological_Process_2017","tRNA aminoacylation for protein translation (GO:0006418)",0.0560803151041815,0.161388273568063,-25.6604921458777,"IARS2,EPRS"
"368","GO_Biological_Process_2017","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)",0.0573518657646709,0.161388273568063,-9.35369349627621,"VAV3,CDC42,PAK1,PRKCD"
"384","GO_Biological_Process_2017","movement of cell or subcellular component (GO:0006928)",0.0576106875428803,0.161388273568063,-10.9410539821383,"HSPB1,CORO1A,PAK4"
"571","GO_Biological_Process_2017","negative regulation of cell death (GO:0060548)",0.0618944325843856,0.161388273568063,-27.0960642949461,"SOX4,HSPA1A"
"367","GO_Biological_Process_2017","cell migration (GO:0016477)",0.0626200516361472,0.161388273568063,-9.28868089449441,"BAMBI,CDK1,PTPRF,PAK4"
"899","GO_Biological_Process_2017","negative regulation of vascular smooth muscle cell proliferation (GO:1904706)",0.0639352804512006,0.161388273568063,-97.0725353094812,"TGFB3"
"916","GO_Biological_Process_2017","macrophage derived foam cell differentiation (GO:0010742)",0.0639352804512006,0.161388273568063,-104.578367830582,"STAT1"
"928","GO_Biological_Process_2017","regulation of myelination (GO:0031641)",0.0639352804512006,0.161388273568063,-108.068900138921,"KIF14"
"932","GO_Biological_Process_2017","cellular triglyceride homeostasis (GO:0035356)",0.0639352804512006,0.161388273568063,-109.34269101209,"XBP1"
"934","GO_Biological_Process_2017","carbohydrate phosphorylation (GO:0046835)",0.0639352804512006,0.161388273568063,-109.905736425138,"RBKS"
"935","GO_Biological_Process_2017","lagging strand elongation (GO:0006273)",0.0639352804512006,0.161388273568063,-111.659949657589,"PARP1"
"941","GO_Biological_Process_2017","abscission (GO:0009838)",0.0639352804512006,0.161388273568063,-115.814379159462,"AURKB"
"943","GO_Biological_Process_2017","Golgi disassembly (GO:0090166)",0.0639352804512006,0.161388273568063,-117.848427613577,"CDK1"
"951","GO_Biological_Process_2017","response to iron ion (GO:0010039)",0.0639352804512006,0.161388273568063,-122.396308437673,"BCL2"
"956","GO_Biological_Process_2017","aortic valve morphogenesis (GO:0003180)",0.0639352804512006,0.161388273568063,-123.894350333613,"GATA3"
"960","GO_Biological_Process_2017","urogenital system development (GO:0001655)",0.0639352804512006,0.161388273568063,-126.906524033315,"EPHB2"
"969","GO_Biological_Process_2017","positive regulation of endothelial cell chemotaxis (GO:2001028)",0.0639352804512006,0.161388273568063,-130.914401305688,"HSPB1"
"970","GO_Biological_Process_2017","chaperone cofactor-dependent protein refolding (GO:0070389)",0.0639352804512006,0.161388273568063,-131.390834848715,"DNAJB1"
"976","GO_Biological_Process_2017","positive regulation of signal transduction (GO:0009967)",0.0639352804512006,0.161388273568063,-133.981985994942,"GATA3"
"981","GO_Biological_Process_2017","positive regulation of potassium ion transmembrane transporter activity (GO:1901018)",0.0639352804512006,0.161388273568063,-134.622298540254,"ATP1B1"
"989","GO_Biological_Process_2017","transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)",0.0639352804512006,0.161388273568063,-137.190957592431,"PTPRF"
"993","GO_Biological_Process_2017","positive regulation of histone phosphorylation (GO:0033129)",0.0639352804512006,0.161388273568063,-138.878735672227,"IL1B"
"994","GO_Biological_Process_2017","positive regulation of DNA-directed DNA polymerase activity (GO:1900264)",0.0639352804512006,0.161388273568063,-140.745328754545,"RFC2"
